,oscilloscope_signal,reconstructed_signal
672,0.00225981,0.0014735481344365414
673,0.00235513,0.0016061788004817562
674,0.00229555,0.0016268150387414978
675,0.00234718,0.001719775384748036
676,0.00207712,0.001391456974354992
677,0.00227172,0.001479084562333556
678,0.00228364,0.001474035751739376
679,0.00235116,0.001651580935939536
680,0.00227172,0.0016566332888595446
681,0.00236704,0.0016862537257705135
682,0.00228761,0.0015069736256122731
683,0.00236704,0.0016317085321337092
684,0.00234718,0.0017340480765788272
685,0.00227967,0.0016502017035880793
686,0.0022757,0.0015060060801201534
687,0.00230747,0.0015159146570944326
688,0.00226775,0.0016264707597785939
689,0.00231144,0.0017404220720053658
690,0.00212875,0.001405672667745401
691,0.00220818,0.0013324248042320779
692,0.00242265,0.0016265796753130158
693,0.00246633,0.0018523352607575758
694,0.00232336,0.0017243297311055267
695,0.00236307,0.0016312926465953449
696,0.00243456,0.0016597050643474603
697,0.00241867,0.0017418077317927088
698,0.00235513,0.001729704100216698
699,0.00230747,0.001592549535491161
700,0.0023591,0.0015487480356440072
701,0.00246633,0.001683360731718186
702,0.00242265,0.0017345626459106351
703,0.00243059,0.0017863788034395713
704,0.00241867,0.0017450142499668574
705,0.00237101,0.001646689341299492
706,0.00222804,0.001475186174719311
707,0.00249016,0.001748478819616079
708,0.00227967,0.0015775370533473146
709,0.00229158,0.001611106522623321
710,0.00233527,0.0016293088040862248
711,0.00225584,0.0015153927743730433
712,0.00228364,0.0015481121285524045
713,0.00230747,0.0015984097121350478
714,0.00228761,0.0015910046546563283
715,0.00225187,0.001577925974097663
716,0.00215258,0.0015334274557056535
717,0.00205726,0.0014550568438334043
718,0.00193811,0.0012436977286794356
719,0.00189442,0.0010747249336827427
720,0.00208903,0.0012628230453961273
721,0.0021208,0.001421278172284806
722,0.00212477,0.0015433439373979344
723,0.00207712,0.0015039227513120978
724,0.00196591,0.001327321785059151
725,0.00197783,0.0012683620285624667
726,0.00200563,0.0012425735820541385
727,0.00213669,0.001365820166289459
728,0.00216846,0.0014722541868024898
729,0.00228761,0.0016975689615946323
730,0.00217641,0.0015965059600847728
731,0.00216052,0.0014620004447181971
732,0.00225981,0.0014510712612628796
733,0.00240279,0.001631819290793692
734,0.00242662,0.0017990796540571345
735,0.00237896,0.0018289017311321487
736,0.00225584,0.0016260178592292466
737,0.0023313,0.0015567645353783868
738,0.00231541,0.0014996604198505902
739,0.00240279,0.0017022464323492824
740,0.00238293,0.0018204461897976603
741,0.00220818,0.0016339968917302233
742,0.00212875,0.0014008341983383688
743,0.00216846,0.0013376122414663083
744,0.00220818,0.0014481992831675875
745,0.00228761,0.0016520215460005302
746,0.00219229,0.0015464900755880885
747,0.00221215,0.0014428503105655417
748,0.00233527,0.001522939304425207
749,0.00248619,0.0017887175493287177
750,0.00228761,0.0017202834109477088
751,0.00229953,0.0017217792429720562
752,0.00222009,0.0015111048644007152
753,0.00218832,0.0013655198704670857
754,0.00228364,0.001464089976217658
755,0.00243853,0.0017287623115975871
756,0.00230747,0.001707846448949659
757,0.00233527,0.0017272627613776422
758,0.00225981,0.0015334543656015007
759,0.00222009,0.0014291604073167995
760,0.00236704,0.0016697538752128037
761,0.00227172,0.0016811073832714166
762,0.00211683,0.001440106720065509
763,0.00233924,0.0014655423352327851
764,0.00246236,0.001580776429692106
765,0.00258945,0.001948877495467208
766,0.00244647,0.0019807268073976504
767,0.00241867,0.001824727595316236
768,0.00229953,0.0014720369662000329
769,0.00239882,0.0015584953638966498
770,0.00248222,0.001816748280014546
771,0.0023591,0.0017520448515993235
772,0.00234321,0.0015913482582190484
773,0.00247428,0.0016135663912439358
774,0.00251399,0.0017494742474352964
775,0.00256562,0.0019570949526241887
776,0.00239882,0.0017962191625329601
777,0.0024147,0.001694085088922352
778,0.00229953,0.0015105532688470754
779,0.00239087,0.0016359372876007324
780,0.00236704,0.00165063902083809
781,0.0023313,0.0015957617433723223
782,0.00239882,0.0016417077380429844
783,0.00240279,0.001682365444369043
784,0.0023313,0.0016707020764346635
785,0.00231541,0.0016564295043383034
786,0.00223598,0.0015049439749946834
787,0.00220024,0.0014004659216759372
788,0.00237499,0.0015926367245155545
789,0.0023035,0.0016128531612042642
790,0.00229555,0.001668912503373455
791,0.00221612,0.0015537000798777334
792,0.00220421,0.0014616381359462399
793,0.00220818,0.0014608664259448873
794,0.00216846,0.001512283746205085
795,0.00209697,0.0015026452367371598
796,0.00202548,0.0013508420018640967
797,0.00204534,0.001214989334535574
798,0.00219229,0.0013164876487077838
799,0.00241073,0.0016707921261295813
800,0.00243853,0.0018707856190383373
801,0.00231144,0.0017702246019204277
802,0.00225981,0.001608078465638196
803,0.00230747,0.0015743119073100553
804,0.00218038,0.0014774818024064175
805,0.00220421,0.0015437237027778597
806,0.00221215,0.0015038026974803548
807,0.00222406,0.0014431444350985934
808,0.0023313,0.001580466058051956
809,0.00230747,0.0016663855515273572
810,0.00236704,0.0017659722301395834
811,0.00222804,0.001547359065689942
812,0.00225187,0.0014932884762022397
813,0.00240676,0.0016744611512848684
814,0.00224392,0.0015780622960888076
815,0.0023591,0.0016854821850128961
816,0.0023313,0.001591160000020978
817,0.00236704,0.001611445237325289
818,0.00244647,0.001754248482431561
819,0.00240676,0.0017631040020870163
820,0.00233924,0.0016570093377657985
821,0.00236704,0.0016093782608185133
822,0.00241073,0.0016359788479686783
823,0.00245839,0.0017334556010813965
824,0.00243059,0.0017413683105210137
825,0.00249016,0.0017714811786367366
826,0.0024425,0.00168111937538361
827,0.00252988,0.001790225021425903
828,0.00252591,0.0018532597933753922
829,0.00233527,0.0016747316654557173
830,0.00249811,0.0017627684136366079
831,0.00235116,0.0015529194834831672
832,0.00239087,0.0016324381355560511
833,0.00246633,0.001792168085830634
834,0.00236307,0.001695160819121705
835,0.00224392,0.0015058929049243954
836,0.00237499,0.0016069546159118635
837,0.00233527,0.0016147770024147801
838,0.00227172,0.001576664165273926
839,0.00231144,0.0015579362414763712
840,0.00241073,0.0016043802997551
841,0.00242662,0.0016719236456206464
842,0.00245442,0.0017996025631509382
843,0.00245839,0.001821783792967456
844,0.00232336,0.001613506736562657
845,0.00234718,0.0015863192428269156
846,0.00234718,0.0016202029793086748
847,0.00232733,0.0016518635205621602
848,0.00218832,0.0014979472879704848
849,0.00226378,0.0015100087510942716
850,0.00222406,0.0014443947562548668
851,0.0023313,0.001598627698204569
852,0.00222009,0.0015469047369347513
853,0.00232336,0.0016445498803454022
854,0.00222804,0.001488226362754769
855,0.00231144,0.0015451903711324172
856,0.00233924,0.0016246128317182033
857,0.00233527,0.0016734081158311421
858,0.00230747,0.0016120979090939664
859,0.00236704,0.0016005575428931884
860,0.00235513,0.0016039376052395138
861,0.0023869,0.0017361869301413312
862,0.00230747,0.0016974764161610232
863,0.00223201,0.0015309974373164407
864,0.00216846,0.0013590325641226768
865,0.0023869,0.0015792993878536476
866,0.00234321,0.0016122037043168668
867,0.0024147,0.0017271054858777747
868,0.00242265,0.001735792551916024
869,0.00236704,0.0016922533436780525
870,0.00239882,0.0017352879928681033
871,0.00225187,0.0015550662634498786
872,0.00225584,0.001517886243220979
873,0.00228364,0.0015605437900356697
874,0.00221612,0.0015275645558148739
875,0.00220024,0.0014858966794041534
876,0.00220421,0.0014345851787511735
877,0.00233527,0.0015821051603778637
878,0.00227967,0.0016070998352422355
879,0.00225981,0.001620726503406259
880,0.00220024,0.001517361141741523
881,0.0022757,0.0015567205612240114
882,0.00210492,0.0013938103179028777
883,0.00222406,0.00150403170380124
884,0.00222406,0.0014660413591010744
885,0.00231144,0.0015641002237816036
886,0.00228364,0.00160821415152752
887,0.00231144,0.0016674085476637538
888,0.00226378,0.0015690631202796752
889,0.00228364,0.0015553315661190317
890,0.00221612,0.0015318357405199184
891,0.00225187,0.0015925095198556795
892,0.00219229,0.0014574574493610136
893,0.00225981,0.0014456180062273366
894,0.00236307,0.0015900309972133018
895,0.00245442,0.0017846167622343541
896,0.00240279,0.0017517273145602659
897,0.0024425,0.0017257373442489566
898,0.00244647,0.0017050912823632137
899,0.00246236,0.001771913800584441
900,0.00243853,0.0017806525378392666
901,0.00231144,0.0016159097886744576
902,0.00237499,0.0016280301418031982
903,0.0023591,0.0015972514730358707
904,0.00233924,0.0015829018927532002
905,0.00244647,0.0017024419658047214
906,0.00238293,0.001669772183045361
907,0.0024425,0.0017543115140706597
908,0.00236704,0.0016511919939465802
909,0.00239087,0.0016168068795924051
910,0.00245442,0.0016671947017426385
911,0.00251796,0.0017725136209363994
912,0.00250605,0.00178988233248381
913,0.0024703,0.0017453196290011376
914,0.00258548,0.0018610936621184654
915,0.00244647,0.0017448937293771578
916,0.00240279,0.0016896840507769164
917,0.00243059,0.0016557462177012549
918,0.00242265,0.0016094975843430736
919,0.00251796,0.0017434733896485595
920,0.00242662,0.0017224925447427812
921,0.00245839,0.0017876910331523451
922,0.00236307,0.0016781232946197196
923,0.00229158,0.001560886135665412
924,0.00226378,0.0014672115810482446
925,0.00237896,0.0015430994005278145
926,0.00243853,0.001656507457808115
927,0.00247428,0.001814482064898643
928,0.00231541,0.0017170760009529663
929,0.0023313,0.0016637352592808311
930,0.00223995,0.0014641999477591123
931,0.00224392,0.0014437273750853078
932,0.00229158,0.0015429823824769098
933,0.00238293,0.0016725082652748417
934,0.00228364,0.0015711361117520782
935,0.0023591,0.0016428807140137906
936,0.00237499,0.0016633284790850903
937,0.00231938,0.0016002532562092702
938,0.00240279,0.001678278897455165
939,0.00235513,0.0016549013759310797
940,0.00229158,0.0016188182796322993
941,0.00227967,0.0015881629457830035
942,0.00224392,0.0015007223660982085
943,0.00226775,0.0015004828530293841
944,0.00223598,0.0014902679317968881
945,0.0023591,0.0016436006529543
946,0.00229555,0.0015914287259756587
947,0.00226378,0.001553787850923636
948,0.00231144,0.001580972693861315
949,0.00232336,0.0015691259183714492
950,0.00234718,0.0015995681576483828
951,0.00235513,0.001649973055304257
952,0.00231938,0.001633378701390703
953,0.0023869,0.0016522925191698075
954,0.0022757,0.0014820223456026604
955,0.00249413,0.0017211544816753163
956,0.00238293,0.0016962785773039304
957,0.00240279,0.001762312889187728
958,0.00227967,0.001592858590953078
959,0.00232336,0.0015554389550167227
960,0.00223995,0.00143343125641065
961,0.00241867,0.001633204574159855
962,0.00243853,0.0017058608806863045
963,0.00240676,0.001720615793076201
964,0.00241867,0.0017407291875514773
965,0.00240279,0.0016991129954653337
966,0.00232336,0.0016082728846169374
967,0.00232733,0.001638367645647554
968,0.00218832,0.0015097693115811504
969,0.00225187,0.0015169653318260249
970,0.00220421,0.0013975249453036579
971,0.00228364,0.001484131520316048
972,0.00241867,0.0017009895929769021
973,0.00238293,0.0017240845907171263
974,0.00235513,0.00168231469061826
975,0.0024147,0.0017011904257655428
976,0.00231938,0.001585488289963107
977,0.0024703,0.0017299411045904338
978,0.00236307,0.0016236970072459763
979,0.00251002,0.0017966155404888146
980,0.00243456,0.0017605298601162662
981,0.00239882,0.0017289618413172858
982,0.00237101,0.0016547243913959159
983,0.00241867,0.0016492562866003387
984,0.00240676,0.0016231055919598508
985,0.00250208,0.0017492192837770886
986,0.00255768,0.0018595401165373052
987,0.00254179,0.0018837387817900156
988,0.00238293,0.0017114755283144307
989,0.00250208,0.001779541173297401
990,0.0023869,0.0016480379546455353
991,0.00237101,0.0016716490813921557
992,0.00231541,0.0016295844008541451
993,0.00232336,0.001574392224627338
994,0.00228761,0.0014889064317224648
995,0.00242662,0.001684320627585539
996,0.00229953,0.0016423191871875614
997,0.00233924,0.0016633985841165485
998,0.00232733,0.001568833026525033
999,0.00227967,0.0015183096020236694
1000,0.00233527,0.0016438080399144362
1001,0.00231541,0.001627276654686358
1002,0.00224789,0.0014879789600766285
1003,0.00237896,0.001615652628044566
1004,0.0022757,0.0016041839650276254
1005,0.00227172,0.0016337403631482197
1006,0.00219626,0.0014675853937293195
1007,0.00225187,0.0014456714939300964
1008,0.00222804,0.0014594800077269744
1009,0.0023869,0.0016833630926612565
1010,0.0022757,0.0015715390733443376
1011,0.00237499,0.0016554486638930182
1012,0.00230747,0.001608254844430373
1013,0.00230747,0.0016038462670822605
1014,0.00235513,0.0016018500192071248
1015,0.00235116,0.0016047180640400506
1016,0.0022757,0.001623016899065744
1017,0.00226378,0.0016515527234659954
1018,0.00210492,0.0013976459021219144
1019,0.00216052,0.0013536974234907983
1020,0.00216052,0.0013792082252919587
1021,0.00219229,0.0014910273251787247
1022,0.00224789,0.0015718705834893672
1023,0.00218435,0.0015142483944703144
1024,0.00204534,0.0014111704349101862
1025,0.00206123,0.0014261562106365451
1026,0.00193414,0.0012454166155763387
1027,0.00189442,0.0012373601218323323
1028,0.00157272,0.0010788888331689627
1029,0.00137414,0.0009925211668008718
1030,0.000933292,0.000523044359078307
1031,0.000345493,5.569079941699097e-07
1032,-0.0004528,-0.00043307712088064265
1033,-0.00169194,-0.001198289537859567
1034,-0.00342754,-0.002630182520349267
1035,-0.00593759,-0.004894383932105474
1036,-0.00870581,-0.007155964218675422
1037,-0.0122882,-0.009960901159112268
1038,-0.0169231,-0.013785459143008305
1039,-0.0225906,-0.018634093214034447
1040,-0.0292589,-0.02430266717360057
1041,-0.0367176,-0.0306201065062024
1042,-0.0457053,-0.038528021556897746
1043,-0.0554278,-0.04716628443220919
1044,-0.0655673,-0.055961374021573126
1045,-0.0767792,-0.06567374047796065
1046,-0.0882492,-0.07594559846323781
1047,-0.0994094,-0.08632792138217991
1048,-0.109724,-0.09583834216409172
1049,-0.11862,-0.10355548838275064
1050,-0.126694,-0.11031406032182915
1051,-0.133299,-0.11585879865673547
1052,-0.137636,-0.11936289208950707
1053,-0.140349,-0.12119749838694846
1054,-0.141286,-0.12118775997888437
1055,-0.140158,-0.11925958901541915
1056,-0.136961,-0.11549158245481018
1057,-0.132521,-0.11058793866734941
1058,-0.12642,-0.10405400644547406
1059,-0.118775,-0.09610041648499065
1060,-0.110558,-0.08783676218688534
1061,-0.101197,-0.07868927016376637
1062,-0.0913232,-0.06907031339979564
1063,-0.0813307,-0.059106628633271006
1064,-0.0717948,-0.0494419398633705
1065,-0.0631526,-0.041015117950011545
1066,-0.0552491,-0.03402985892641559
1067,-0.0477587,-0.027786331332618992
1068,-0.0406693,-0.021565542141532508
1069,-0.0347159,-0.01605017980169159
1070,-0.0298308,-0.011846994682736202
1071,-0.0256487,-0.008947329989381352
1072,-0.021971,-0.006645949425363254
1073,-0.0187619,-0.004347392426369317
1074,-0.0163472,-0.0025892518114634827
1075,-0.0144368,-0.001608503725302164
1076,-0.0130547,-0.001408114267082566
1077,-0.0117719,-0.0011477726585431727
1078,-0.010632,-0.0008113758710893198
1079,-0.00992906,-0.0009689500020765912
1080,-0.00890836,-0.0008637622107525789
1081,-0.00804255,-0.0006757572843341915
1082,-0.00742695,-0.0004880286695018358
1083,-0.00691858,-0.0004794180098530406
1084,-0.00647376,-0.0007032315579041133
1085,-0.00598128,-0.0007782137856880379
1086,-0.00558809,-0.000709327589026696
1087,-0.00529816,-0.0006975849402851721
1088,-0.00481363,-0.0005870702478928362
1089,-0.00459916,-0.0007069777049972461
1090,-0.00428938,-0.0005829643394330261
1091,-0.00376115,-0.00019703747869197276
1092,-0.00357051,-0.00017121144191869285
1093,-0.00313761,0.00017846241478964287
1094,-0.00299066,0.0003342041054668752
1095,-0.00281591,0.000425464734128842
1096,-0.00256173,0.00044538400658286934
1097,-0.00234726,0.0004924768363906222
1098,-0.00198584,0.0008996605772580372
1099,-0.00186669,0.001094447497024248
1100,-0.00169989,0.001135994113349162
1101,-0.00154102,0.0010311603491391093
1102,-0.00143379,0.0009542121981494809
1103,-0.000861876,0.0014727933258807263
1104,-0.000782444,0.0015151048708635065
1105,-0.000639466,0.0015615128474250034
1106,-0.000389255,0.001661434175782991
1107,-0.00025422,0.0016066049864763366
1108,-0.000274078,0.0013925155191221394
1109,5.95374e-05,0.0015913431959275453
1110,4.36509e-05,0.001495150003614466
1111,0.000131026,0.0014652514260899013
1112,8.73386e-05,0.0012375867581649333
1113,0.000186629,0.0011753218575651224
1114,0.000174714,0.0010758614750411304
1115,0.000174714,0.0009898211080679765
1116,0.000262089,0.0009439207492317409
1117,0.000262089,0.0008411854322728438
1118,0.000373295,0.0009431903021723924
1119,0.00036138,0.0009383733864796128
1120,0.000345493,0.0008497935226123018
1121,0.000508329,0.0008974897034785428
1122,0.000520244,0.0008575065482631691
1123,0.000738683,0.0011188864806166185
1124,0.000853859,0.001321941596115417
1125,0.000786342,0.0013166374297106072
1126,0.000734711,0.0012359880849978344
1127,0.000814143,0.0011926385338367547
1128,0.000885632,0.001168176502495331
1129,0.000984923,0.0013245258880705756
1130,0.00113584,0.0016139045589989099
1131,0.00109216,0.0015855751088673918
1132,0.00113187,0.0014870416125186308
1133,0.00127882,0.0015450497153936603
1134,0.00129471,0.0016356773224140515
1135,0.0014774,0.0019000451639309681
1136,0.0013384,0.001685477982834827
1137,0.00138208,0.001585200310227253
1138,0.00154889,0.00171118788304185
1139,0.00160449,0.0018047210806678463
1140,0.00159655,0.001776564144194328
1141,0.00169187,0.0017938267325184544
1142,0.00179116,0.001861947843710874
1143,0.00177924,0.0018649075487279774
1144,0.00176336,0.001817738661901208
1145,0.00184279,0.0018200847837836908
1146,0.00183882,0.0017830276338033915
1147,0.00189839,0.0018657195512583734
1148,0.00183882,0.0018084418324573626
1149,0.00189839,0.0018276508845058229
1150,0.0017713,0.0016726328403080396
1151,0.00192222,0.001825803234825064
1152,0.0017713,0.001673823871145297
1153,0.00184676,0.0017507712233792434
1154,0.00177527,0.0017160823681913772
1155,0.00170378,0.0016818083283093744
1156,0.00156478,0.0015110260468944544
1157,0.00157272,0.001440618967380104
1158,0.00157272,0.001413954744701286
1159,0.00157669,0.0014707655007392855
1160,0.00164024,0.0015954769848030956
1161,0.00155683,0.0015324835021999262
1162,0.00146946,0.0014456504148907144
1163,0.00152109,0.001487684483631381
1164,0.00138606,0.0013091222674378126
1165,0.0014774,0.0013478708993429798
1166,0.00149329,0.0013777367783284783
1167,0.00167201,0.0016401632108670869
1168,0.00145754,0.001472880314305911
1169,0.00152506,0.0014800438395363396
1170,0.00163627,0.0015000312735202843
1171,0.00159258,0.0014554342790098335
1172,0.0016879,0.0016342340129716112
1173,0.00169187,0.0016848528226899072
1174,0.00161244,0.001552265665733765
1175,0.00164421,0.0015091077392368798
1176,0.00161244,0.0014781051401756547
1177,0.00172364,0.0016379052059961696
1178,0.00157669,0.0014796557283119106
1179,0.00172761,0.0015425468319662508
1180,0.00169187,0.001453255454705242
1181,0.00185868,0.0016762302531934438
1182,0.00185073,0.0017543073565446311
1183,0.00183088,0.001730879202382284
1184,0.00176336,0.0015838756766393329
1185,0.00182293,0.001595764632463933
1186,0.00181499,0.0016011450726634811
1187,0.00183485,0.0016269890154759772
1188,0.00176733,0.001531111952831539
1189,0.00196194,0.0017122133561986806
1190,0.00184676,0.001611140343123493
1191,0.00191031,0.0016685193293472051
1192,0.00194605,0.0016803257682339815
1193,0.00196988,0.00172384169445181
1194,0.00187456,0.0016749696927418564
1195,0.00190634,0.0016774282469480353
1196,0.00182293,0.0014866314043501267
1197,0.00196194,0.0015845061398999296
1198,0.00195797,0.0016692397239434047
1199,0.00195002,0.001734966933549678
1200,0.001954,0.001668283463543149
1201,0.00194605,0.0015505516959605965
1202,0.00200563,0.0016327069791697022
1203,0.00211286,0.0018470503548410544
1204,0.00189839,0.0016352791261575084
1205,0.0020652,0.0016817760630427011
1206,0.00198974,0.0015402192245543632
1207,0.00216052,0.0017810323584597693
1208,0.00210889,0.0018014961841875577
1209,0.00211683,0.0017614692796649317
1210,0.00212875,0.001680559843310951
1211,0.00226775,0.0018160513555443793
1212,0.00222009,0.0018402059576478845
1213,0.00225584,0.0019059318369473884
1214,0.00222804,0.0018313387998877661
1215,0.00220818,0.0017627592241804602
1216,0.00219626,0.0017497658421014362
1217,0.00222009,0.0017814848950686462
1218,0.00222804,0.0017659626265386541
1219,0.00223995,0.0017544587347291488
1220,0.00226378,0.0018015137015776521
1221,0.00226378,0.0018469901622309
1222,0.00220421,0.0017878211310211245
1223,0.00217243,0.001703665057444176
1224,0.00213272,0.0016255939290834452
1225,0.00216846,0.0016771007606951386
1226,0.00217641,0.0017114983490919508
1227,0.00212875,0.0016543564486772588
1228,0.00210094,0.001611646678283099
1229,0.00220024,0.001737522862765766
1230,0.00201754,0.0015918315641608577
1231,0.00204137,0.0016007612080829103
1232,0.00197385,0.0014827792653005468
1233,0.00202151,0.001513009225738641
1234,0.00191428,0.0014259677698236115
1235,0.00210094,0.0016187280466196576
1236,0.00199371,0.001505433939925476
1237,0.0020652,0.0016063267649771547
1238,0.00207712,0.0016629993425778672
1239,0.00197783,0.001553002740471361
1240,0.0019818,0.0015071605829201993
1241,0.00198577,0.0015121438824325921
1242,0.00188648,0.0014581961165178268
1243,0.00192222,0.001476367752927439
1244,0.00189442,0.001364325584560837
1245,0.00196194,0.0014183377239785524
1246,0.00195797,0.0015110721028360771
1247,0.00208506,0.0016890175210707969
1248,0.00186662,0.00138026632686546
1249,0.00205329,0.0014817863389267366
1250,0.00210492,0.0016060474327456253
1251,0.00208109,0.0017038081422591554
1252,0.00192619,0.0015169741305845507
1253,0.00200165,0.0014422242086609114
1254,0.00206123,0.001448109047735135
1255,0.00208506,0.0015695557219477497
1256,0.00217243,0.0017388238888027376
1257,0.00204931,0.001571420936344882
1258,0.00213669,0.001578291348415821
1259,0.00223598,0.0016769554877950385
1260,0.00211683,0.001617451261161229
1261,0.00220024,0.0017348468454285455
1262,0.00217243,0.0016842985035413047
1263,0.00210094,0.0015615755404555893
1264,0.00210094,0.0015285374390117921
1265,0.00218038,0.0016335230192543115
1266,0.0021486,0.001673239562462445
1267,0.00205329,0.0016161569179567127
1268,0.00191825,0.0014400093678439325
1269,0.00194208,0.001410742244637187
1270,0.00181499,0.0012955599573095137
1271,0.00180705,0.0013165844296934093
1272,0.00169584,0.0011638719929993426
1273,0.00181896,0.00122249725074925
1274,0.00185868,0.0012966104821801286
1275,0.00186265,0.001411775917472388
1276,0.00183088,0.00140949222958001
1277,0.00185073,0.0013291072910751932
1278,0.00187456,0.0012659766993022323
1279,0.00202946,0.0014621113220532418
1280,0.00202548,0.0015539415171161861
1281,0.00209697,0.0016469322006597185
1282,0.00200165,0.0014969771955015427
1283,0.00214463,0.0015972376453944356
1284,0.00203343,0.0014909456170326637
1285,0.00218038,0.001651392406987447
1286,0.00216449,0.0016213447627148679
1287,0.00219626,0.0016193551920506391
1288,0.0022757,0.0016830631730477268
1289,0.00239484,0.0018370317550365318
1290,0.00230747,0.0018164864377509587
1291,0.00233924,0.0018722990773981415
1292,0.00221215,0.0016812434943390153
1293,0.00220818,0.0015840207766564544
1294,0.00228364,0.0016291563350064886
1295,0.0023869,0.001769278627250681
1296,0.00227172,0.0016950882422535306
1297,0.00251796,0.001965121425079194
1298,0.00229158,0.0017604176460302991
1299,0.00234321,0.001802255232928697
1300,0.00227172,0.0016593330546167584
1301,0.00229953,0.0016260234325173358
1302,0.00231938,0.0016909301831194389
1303,0.00237101,0.0018386922107803095
1304,0.00218435,0.0016496304419822928
1305,0.00225981,0.0016227025584732372
1306,0.00222804,0.001550733268915956
1307,0.00231938,0.0017227999058030698
1308,0.00218832,0.0016492647087516198
1309,0.00223598,0.0016331808843024172
1310,0.0022757,0.0016052340353349826
1311,0.00224789,0.0016315416720009853
1312,0.00225584,0.0017255909675317133
1313,0.00226775,0.0016988184423957038
1314,0.00224789,0.0015584127196082548
1315,0.00235513,0.0016430235307767914
1316,0.00249811,0.0019005455551774312
1317,0.00240279,0.0019097307150952238
1318,0.00233924,0.0018274765594981394
1319,0.00236704,0.0017606516187786277
1320,0.00220024,0.0015276289323169338
1321,0.00239484,0.0017272680506638988
1322,0.00231144,0.0017013958691062955
1323,0.00235116,0.0017996474077740915
1324,0.00216449,0.0016046396833676814
1325,0.00221612,0.001560229751989815
1326,0.00229158,0.001534796870112121
1327,0.00227172,0.0015197875265690899
1328,0.00249016,0.00184467631225581
1329,0.00243853,0.0018785307954840669
1330,0.00226775,0.0016819422472417972
1331,0.00239087,0.001708155754486466
1332,0.00228364,0.0015366338598734432
